physid,round,contribution,average_others,bonus,group_id_in_round,group_individual_share,belief,group_total_cont,loss0_gain1,total_payoff,gender,age,riskpos,riskneg,ua_pos,ua_neg,reci,session,la
237,12,7,9,0,1,20,7,40,0,-288,1,24,6,5,4,5,85,2,4
237,13,10,10,3,2,19,10,38,0,-288,1,24,6,5,4,5,85,2,4
237,14,10,12,1,2,16,10,33,0,-288,1,24,6,5,4,5,85,2,4
237,15,10,11,2,1,18,8,37,0,-288,1,24,6,5,4,5,85,2,4
237,16,5,9,1,1,18,9,37,0,-288,1,24,6,5,4,5,85,2,4
237,17,8,10,1,1,19,8,38,0,-288,1,24,6,5,4,5,85,2,4
237,18,8,15,0,1,10,8,21,0,-288,1,24,6,5,4,5,85,2,4
237,19,8,18,0,2,6,6,13,0,-288,1,24,6,5,4,5,85,2,4
237,20,5,11,0,2,15,5,30,0,-288,1,24,6,5,4,5,85,2,4
237,21,8,12,3,1,15,8,31,0,-288,1,24,6,5,4,5,85,2,4
237,22,8,13,2,1,14,8,29,0,-288,1,24,6,5,4,5,85,2,4
237,23,7,6,0,2,23,7,47,0,-288,1,24,6,5,4,5,85,2,4
237,24,12,9,2,1,22,12,45,0,-288,1,24,6,5,4,5,85,2,4
237,25,11,14,0,1,14,11,28,0,-288,1,24,6,5,4,5,85,2,4
237,26,7,8,0,1,21,7,43,0,-288,1,24,6,5,4,5,85,2,4
237,27,11,9,3,2,21,11,42,0,-288,1,24,6,5,4,5,85,2,4
504,1,20,10,0,1,25,20,50,0,-258,0,26,,,5,1,78,2,4
504,2,1,8,0,1,18,3,36,0,-258,0,26,,,5,1,78,2,4
504,3,5,13,3,1,12,7,24,0,-258,0,26,,,5,1,78,2,4
504,4,3,11,0,2,15,3,30,0,-258,0,26,,,5,1,78,2,4
504,5,9,11,0,1,17,3,34,0,-258,0,26,,,5,1,78,2,4
504,6,5,9,0,2,19,3,38,0,-258,0,26,,,5,1,78,2,4
504,7,1,11,0,1,13,1,26,0,-258,0,26,,,5,1,78,2,4
504,8,4,9,0,2,18,5,37,0,-258,0,26,,,5,1,78,2,4
504,9,5,9,0,2,19,3,38,0,-258,0,26,,,5,1,78,2,4
504,10,1,13,0,1,11,20,22,0,-258,0,26,,,5,1,78,2,4
504,11,7,12,0,2,15,5,30,0,-258,0,26,,,5,1,78,2,4
504,12,9,9,1,2,20,9,41,0,-258,0,26,,,5,1,78,2,4
504,13,7,9,0,1,19,7,39,0,-258,0,26,,,5,1,78,2,4
504,14,4,5,0,1,23,5,47,0,-258,0,26,,,5,1,78,2,4
504,15,9,12,0,2,15,3,31,0,-258,0,26,,,5,1,78,2,4
504,16,5,13,3,2,13,7,26,0,-258,0,26,,,5,1,78,2,4
504,17,7,14,2,2,12,7,25,0,-258,0,26,,,5,1,78,2,4
504,18,9,11,1,2,18,7,36,0,-258,0,26,,,5,1,78,2,4
504,19,5,17,1,2,6,5,13,0,-258,0,26,,,5,1,78,2,4
504,20,7,14,2,1,12,7,25,0,-258,0,26,,,5,1,78,2,4
504,21,6,13,1,2,13,5,27,0,-258,0,26,,,5,1,78,2,4
504,22,5,11,1,2,16,7,32,0,-258,0,26,,,5,1,78,2,4
504,23,3,15,1,1,8,3,17,0,-258,0,26,,,5,1,78,2,4
504,24,9,13,1,2,15,9,30,0,-258,0,26,,,5,1,78,2,4
504,25,5,7,0,2,21,5,42,0,-258,0,26,,,5,1,78,2,4
504,26,9,13,3,2,15,7,30,0,-258,0,26,,,5,1,78,2,4
504,27,7,8,0,2,21,9,42,0,-258,0,26,,,5,1,78,2,4
551,1,13,9,2,2,22,10,45,0,-415,0,23,,5,5,5,110,2,2
551,2,19,10,0,2,23,5,47,0,-415,0,23,,5,5,5,110,2,2
551,3,15,11,0,2,20,13,41,0,-415,0,23,,5,5,5,110,2,2
551,4,17,15,0,2,15,15,30,0,-415,0,23,,5,5,5,110,2,2
551,5,13,12,3,2,18,8,36,0,-415,0,23,,5,5,5,110,2,2
551,6,13,11,2,2,19,10,38,0,-415,0,23,,5,5,5,110,2,2
551,7,13,15,0,1,13,10,26,0,-415,0,23,,5,5,5,110,2,2
551,8,13,12,0,2,18,4,37,0,-415,0,23,,5,5,5,110,2,2
551,9,13,14,1,1,15,8,31,0,-415,0,23,,5,5,5,110,2,2
551,10,13,12,3,2,18,8,36,0,-415,0,23,,5,5,5,110,2,2
551,11,13,14,0,2,15,9,30,0,-415,0,23,,5,5,5,110,2,2
551,12,13,11,0,1,20,6,40,0,-415,0,23,,5,5,5,110,2,2
551,13,13,11,0,2,19,5,38,0,-415,0,23,,5,5,5,110,2,2
551,14,13,13,3,2,16,7,33,0,-415,0,23,,5,5,5,110,2,2
551,15,13,14,2,2,15,7,31,0,-415,0,23,,5,5,5,110,2,2
551,16,13,15,2,2,13,6,26,0,-415,0,23,,5,5,5,110,2,2
551,17,13,11,0,1,19,6,38,0,-415,0,23,,5,5,5,110,2,2
551,18,13,17,0,1,10,9,21,0,-415,0,23,,5,5,5,110,2,2
551,19,13,11,1,1,20,7,40,0,-415,0,23,,5,5,5,110,2,2
551,20,13,14,2,2,15,7,30,0,-415,0,23,,5,5,5,110,2,2
551,21,13,15,1,2,13,7,27,0,-415,0,23,,5,5,5,110,2,2
551,22,13,14,2,1,14,7,29,0,-415,0,23,,5,5,5,110,2,2
551,23,13,8,0,2,23,6,47,0,-415,0,23,,5,5,5,110,2,2
551,24,13,14,1,2,15,8,30,0,-415,0,23,,5,5,5,110,2,2
551,25,13,10,0,2,21,7,42,0,-415,0,23,,5,5,5,110,2,2
551,26,13,14,2,2,15,7,30,0,-415,0,23,,5,5,5,110,2,2
551,27,13,14,2,1,15,7,30,0,-415,0,23,,5,5,5,110,2,2
559,1,10,8,0,2,22,20,45,0,-327,0,25,,,3,3,55,2,
559,2,15,9,0,2,23,5,47,0,-327,0,25,,,3,3,55,2,
559,3,14,11,2,2,20,10,41,0,-327,0,25,,,3,3,55,2,
559,4,0,10,0,2,15,5,30,0,-327,0,25,,,3,3,55,2,
559,5,18,14,0,1,17,12,34,0,-327,0,25,,,3,3,55,2,
559,6,5,9,0,2,19,8,38,0,-327,0,25,,,3,3,55,2,
559,7,10,14,0,1,13,10,26,0,-327,0,25,,,3,3,55,2,
559,8,10,17,1,1,9,5,18,0,-327,0,25,,,3,3,55,2,
559,9,8,12,2,1,15,7,31,0,-327,0,25,,,3,3,55,2,
559,10,5,9,0,2,18,8,36,0,-327,0,25,,,3,3,55,2,
559,11,15,13,2,1,17,6,34,0,-327,0,25,,,3,3,55,2,
559,12,15,11,0,2,20,6,41,0,-327,0,25,,,3,3,55,2,
559,13,15,12,1,2,19,10,38,0,-327,0,25,,,3,3,55,2,
559,14,15,9,1,1,23,9,47,0,-327,0,25,,,3,3,55,2,
559,15,8,10,1,1,18,8,37,0,-327,0,25,,,3,3,55,2,
559,16,8,10,3,1,18,10,37,0,-327,0,25,,,3,3,55,2,
559,17,8,14,0,2,12,10,25,0,-327,0,25,,,3,3,55,2,
559,18,8,10,3,2,18,10,36,0,-327,0,25,,,3,3,55,2,
559,19,8,9,2,1,20,10,40,0,-327,0,25,,,3,3,55,2,
559,20,8,14,0,1,12,10,25,0,-327,0,25,,,3,3,55,2,
559,21,8,13,2,2,13,8,27,0,-327,0,25,,,3,3,55,2,
559,22,8,13,1,1,14,9,29,0,-327,0,25,,,3,3,55,2,
559,23,8,17,0,1,8,10,17,0,-327,0,25,,,3,3,55,2,
559,24,0,10,0,2,15,4,30,0,-327,0,25,,,3,3,55,2,
559,25,10,14,0,1,14,10,28,0,-327,0,25,,,3,3,55,2,
559,26,15,10,3,1,21,10,43,0,-327,0,25,,,3,3,55,2,
559,27,15,11,2,2,21,10,42,0,-327,0,25,,,3,3,55,2,
606,1,12,9,2,2,22,12,45,0,-292,1,28,3,3,5,5,61,2,3
606,2,10,11,2,1,18,10,36,0,-292,1,28,3,3,5,5,61,2,3
606,3,9,15,0,1,12,9,24,0,-292,1,28,3,3,5,5,61,2,3
606,4,10,13,0,2,15,10,30,0,-292,1,28,3,3,5,5,61,2,3
606,5,7,11,1,1,17,7,34,0,-292,1,28,3,3,5,5,61,2,3
606,6,8,17,0,1,8,8,17,0,-292,1,28,3,3,5,5,61,2,3
606,7,8,13,2,2,14,8,28,0,-292,1,28,3,3,5,5,61,2,3
606,8,8,16,0,1,9,8,18,0,-292,1,28,3,3,5,5,61,2,3
606,9,6,9,0,2,19,6,38,0,-292,1,28,3,3,5,5,61,2,3
606,10,8,15,0,1,11,8,22,0,-292,1,28,3,3,5,5,61,2,3
606,11,6,10,0,1,17,6,34,0,-292,1,28,3,3,5,5,61,2,3
606,12,7,8,0,2,20,7,41,0,-292,1,28,3,3,5,5,61,2,3
606,13,7,9,0,1,19,8,39,0,-292,1,28,3,3,5,5,61,2,3
606,14,8,7,0,1,23,9,47,0,-292,1,28,3,3,5,5,61,2,3
606,15,9,12,1,2,15,10,31,0,-292,1,28,3,3,5,5,61,2,3
606,16,8,14,1,2,13,8,26,0,-292,1,28,3,3,5,5,61,2,3
606,17,7,9,0,1,19,8,38,0,-292,1,28,3,3,5,5,61,2,3
606,18,9,11,3,2,18,9,36,0,-292,1,28,3,3,5,5,61,2,3
606,19,9,9,1,1,20,9,40,0,-292,1,28,3,3,5,5,61,2,3
606,20,9,13,1,2,15,9,30,0,-292,1,28,3,3,5,5,61,2,3
606,21,6,11,2,1,15,8,31,0,-292,1,28,3,3,5,5,61,2,3
606,22,7,11,3,2,16,9,32,0,-292,1,28,3,3,5,5,61,2,3
606,23,7,6,0,2,23,8,47,0,-292,1,28,3,3,5,5,61,2,3
606,24,8,12,2,2,15,9,30,0,-292,1,28,3,3,5,5,61,2,3
606,25,7,13,1,1,14,9,28,0,-292,1,28,3,3,5,5,61,2,3
606,26,8,12,2,2,15,9,30,0,-292,1,28,3,3,5,5,61,2,3
606,27,7,12,2,1,15,9,30,0,-292,1,28,3,3,5,5,61,2,3
841,1,10,6,0,1,25,10,50,0,-123,0,27,6,5,5,4,56,2,4
841,2,0,4,0,2,23,0,47,0,-123,0,27,6,5,5,4,56,2,4
841,3,0,12,0,1,12,13,24,0,-123,0,27,6,5,5,4,56,2,4
841,4,0,6,0,1,21,0,42,0,-123,0,27,6,5,5,4,56,2,4
841,5,0,8,1,1,17,10,34,0,-123,0,27,6,5,5,4,56,2,4
841,6,0,14,2,1,8,5,17,0,-123,0,27,6,5,5,4,56,2,4
841,7,0,10,0,2,14,0,28,0,-123,0,27,6,5,5,4,56,2,4
841,8,0,14,3,1,9,6,18,0,-123,0,27,6,5,5,4,56,2,4
841,9,0,9,0,1,15,5,31,0,-123,0,27,6,5,5,4,56,2,4
841,10,0,8,0,2,18,8,36,0,-123,0,27,6,5,5,4,56,2,4
841,11,0,10,3,2,15,10,30,0,-123,0,27,6,5,5,4,56,2,4
841,12,0,6,0,1,20,10,40,0,-123,0,27,6,5,5,4,56,2,4
841,13,0,7,0,2,19,10,38,0,-123,0,27,6,5,5,4,56,2,4
841,14,0,9,2,2,16,10,33,0,-123,0,27,6,5,5,4,56,2,4
841,15,0,9,0,2,15,8,31,0,-123,0,27,6,5,5,4,56,2,4
841,16,0,11,0,2,13,5,26,0,-123,0,27,6,5,5,4,56,2,4
841,17,0,11,0,2,12,0,25,0,-123,0,27,6,5,5,4,56,2,4
841,18,0,13,1,1,10,5,21,0,-123,0,27,6,5,5,4,56,2,4
841,19,0,15,3,2,6,5,13,0,-123,0,27,6,5,5,4,56,2,4
841,20,0,11,0,1,12,5,25,0,-123,0,27,6,5,5,4,56,2,4
841,21,0,11,0,2,13,5,27,0,-123,0,27,6,5,5,4,56,2,4
841,22,0,10,1,1,14,8,29,0,-123,0,27,6,5,5,4,56,2,4
841,23,0,14,1,1,8,8,17,0,-123,0,27,6,5,5,4,56,2,4
841,24,0,5,0,1,22,7,45,0,-123,0,27,6,5,5,4,56,2,4
841,25,0,10,3,1,14,10,28,0,-123,0,27,6,5,5,4,56,2,4
841,26,0,10,3,2,15,10,30,0,-123,0,27,6,5,5,4,56,2,4
841,27,0,10,3,1,15,10,30,0,-123,0,27,6,5,5,4,56,2,4
916,1,10,6,0,1,25,0,50,0,-357,1,24,,,5,5,55,2,4
916,2,10,11,0,1,18,0,36,0,-357,1,24,,,5,5,55,2,4
916,3,10,15,0,1,12,0,24,0,-357,1,24,,,5,5,55,2,4
916,4,20,12,0,1,21,5,42,0,-357,1,24,,,5,5,55,2,4
916,5,10,11,0,2,18,5,36,0,-357,1,24,,,5,5,55,2,4
916,6,15,12,0,2,19,5,38,0,-357,1,24,,,5,5,55,2,4
916,7,20,17,2,2,14,2,28,0,-357,1,24,,,5,5,55,2,4
916,8,0,14,0,1,9,0,18,0,-357,1,24,,,5,5,55,2,4
916,9,15,12,0,2,19,4,38,0,-357,1,24,,,5,5,55,2,4
916,10,18,14,1,2,18,8,36,0,-357,1,24,,,5,5,55,2,4
916,11,10,12,1,1,17,10,34,0,-357,1,24,,,5,5,55,2,4
916,12,10,9,1,2,20,9,41,0,-357,1,24,,,5,5,55,2,4
916,13,10,10,3,1,19,10,39,0,-357,1,24,,,5,5,55,2,4
916,14,20,11,0,1,23,12,47,0,-357,1,24,,,5,5,55,2,4
916,15,10,11,2,1,18,10,37,0,-357,1,24,,,5,5,55,2,4
916,16,10,11,2,1,18,10,37,0,-357,1,24,,,5,5,55,2,4
916,17,10,15,0,2,12,9,25,0,-357,1,24,,,5,5,55,2,4
916,18,10,11,3,2,18,9,36,0,-357,1,24,,,5,5,55,2,4
916,19,10,10,3,1,20,10,40,0,-357,1,24,,,5,5,55,2,4
916,20,10,15,0,1,12,10,25,0,-357,1,24,,,5,5,55,2,4
916,21,10,13,2,1,15,8,31,0,-357,1,24,,,5,5,55,2,4
916,22,10,12,2,2,16,9,32,0,-357,1,24,,,5,5,55,2,4
916,23,20,11,2,2,23,10,47,0,-357,1,24,,,5,5,55,2,4
916,24,20,11,0,1,22,12,45,0,-357,1,24,,,5,5,55,2,4
916,25,10,9,2,2,21,10,42,0,-357,1,24,,,5,5,55,2,4
916,26,10,9,2,1,21,10,43,0,-357,1,24,,,5,5,55,2,4
916,27,10,13,0,1,15,10,30,0,-357,1,24,,,5,5,55,2,4
935,1,10,6,0,1,25,5,50,0,-290,0,24,,,3,5,66,2,
935,2,15,13,1,1,18,5,36,0,-290,0,24,,,3,5,66,2,
935,3,0,6,0,2,20,8,41,0,-290,0,24,,,3,5,66,2,
935,4,12,10,3,1,21,10,42,0,-290,0,24,,,3,5,66,2,
935,5,4,9,0,2,18,8,36,0,-290,0,24,,,3,5,66,2,
935,6,4,15,0,1,8,10,17,0,-290,0,24,,,3,5,66,2,
935,7,2,12,0,1,13,5,26,0,-290,0,24,,,3,5,66,2,
935,8,13,12,2,2,18,9,37,0,-290,0,24,,,3,5,66,2,
935,9,12,11,0,2,19,6,38,0,-290,0,24,,,3,5,66,2,
935,10,5,14,2,1,11,7,22,0,-290,0,24,,,3,5,66,2,
935,11,3,9,0,1,17,4,34,0,-290,0,24,,,3,5,66,2,
935,12,20,13,0,1,20,4,40,0,-290,0,24,,,3,5,66,2,
935,13,15,12,1,1,19,10,39,0,-290,0,24,,,3,5,66,2,
935,14,10,12,3,2,16,8,33,0,-290,0,24,,,3,5,66,2,
935,15,9,10,3,1,18,10,37,0,-290,0,24,,,3,5,66,2,
935,16,14,12,1,1,18,10,37,0,-290,0,24,,,3,5,66,2,
935,17,10,10,0,1,19,14,38,0,-290,0,24,,,3,5,66,2,
935,18,0,13,0,1,10,10,21,0,-290,0,24,,,3,5,66,2,
935,19,0,15,0,2,6,10,13,0,-290,0,24,,,3,5,66,2,
935,20,3,11,3,2,15,9,30,0,-290,0,24,,,3,5,66,2,
935,21,7,12,2,1,15,7,31,0,-290,0,24,,,3,5,66,2,
935,22,10,12,1,2,16,10,32,0,-290,0,24,,,3,5,66,2,
935,23,6,16,3,1,8,4,17,0,-290,0,24,,,3,5,66,2,
935,24,13,9,2,1,22,10,45,0,-290,0,24,,,3,5,66,2,
935,25,14,10,0,2,21,5,42,0,-290,0,24,,,3,5,66,2,
935,26,11,9,0,1,21,7,43,0,-290,0,24,,,3,5,66,2,
935,27,9,9,1,2,21,9,42,0,-290,0,24,,,3,5,66,2,
25,1,20,16,0,1,34,20,68,0,-372,1,23,8,6,5,5,59,3,5
25,2,10,3,0,1,10,15,20,0,-372,1,23,8,6,5,5,59,3,5
25,3,0,9,0,3,14,0,28,0,-372,1,23,8,6,5,5,59,3,5
25,4,0,9,2,1,14,8,28,0,-372,1,23,8,6,5,5,59,3,5
25,5,10,6,0,1,14,10,29,0,-372,1,23,8,6,5,5,59,3,5
25,6,5,7,0,4,12,1,25,0,-372,1,23,8,6,5,5,59,3,5
25,7,12,9,2,1,19,8,39,0,-372,1,23,8,6,5,5,59,3,5
25,8,10,3,0,1,10,9,20,0,-372,1,23,8,6,5,5,59,3,5
25,9,5,1,0,3,3,4,7,0,-372,1,23,8,6,5,5,59,3,5
25,10,0,3,1,4,5,1,10,0,-372,1,23,8,6,5,5,59,3,5
25,11,2,6,0,1,10,1,20,0,-372,1,23,8,6,5,5,59,3,5
25,12,6,3,0,4,8,6,16,0,-372,1,23,8,6,5,5,59,3,5
25,13,2,3,0,4,5,6,11,0,-372,1,23,8,6,5,5,59,3,5
25,14,3,8,0,4,13,3,26,0,-372,1,23,8,6,5,5,59,3,5
25,15,2,2,2,3,3,3,7,0,-372,1,23,8,6,5,5,59,3,5
25,16,2,5,0,2,8,1,16,0,-372,1,23,8,6,5,5,59,3,5
25,17,3,8,2,3,13,7,27,0,-372,1,23,8,6,5,5,59,3,5
25,18,3,7,3,2,12,7,25,0,-372,1,23,8,6,5,5,59,3,5
25,19,2,3,0,1,6,7,12,0,-372,1,23,8,6,5,5,59,3,5
25,20,4,1,0,2,4,5,8,0,-372,1,23,8,6,5,5,59,3,5
25,21,2,1,0,1,2,5,5,0,-372,1,23,8,6,5,5,59,3,5
25,22,2,2,2,4,4,3,9,0,-372,1,23,8,6,5,5,59,3,5
25,23,1,2,3,4,4,2,8,0,-372,1,23,8,6,5,5,59,3,5
25,24,2,2,3,4,4,2,9,0,-372,1,23,8,6,5,5,59,3,5
25,25,3,9,0,3,15,5,31,0,-372,1,23,8,6,5,5,59,3,5
25,26,5,7,2,2,12,8,25,0,-372,1,23,8,6,5,5,59,3,5
25,27,10,5,2,4,12,6,25,0,-372,1,23,8,6,5,5,59,3,5
72,1,0,7,1,3,10,5,20,0,-302,0,19,4,4,3,1,55,3,
72,2,0,10,0,3,15,3,30,0,-302,0,19,4,4,3,1,55,3,
72,3,0,5,3,4,7,5,15,0,-302,0,19,4,4,3,1,55,3,
72,4,10,10,0,4,20,5,40,0,-302,0,19,4,4,3,1,55,3,
72,5,0,3,1,4,5,5,10,0,-302,0,19,4,4,3,1,55,3,
72,6,0,2,0,2,3,5,6,0,-302,0,19,4,4,3,1,55,3,
72,7,0,3,3,2,5,3,10,0,-302,0,19,4,4,3,1,55,3,
72,8,0,7,0,1,10,4,20,0,-302,0,19,4,4,3,1,55,3,
72,9,0,7,0,4,10,3,20,0,-302,0,19,4,4,3,1,55,3,
72,10,0,8,0,2,12,5,25,0,-302,0,19,4,4,3,1,55,3,
72,11,0,5,3,3,7,5,15,0,-302,0,19,4,4,3,1,55,3,
72,12,0,5,3,4,8,5,16,0,-302,0,19,4,4,3,1,55,3,
72,13,0,8,0,2,12,5,25,0,-302,0,19,4,4,3,1,55,3,
72,14,0,2,0,1,3,5,7,0,-302,0,19,4,4,3,1,55,3,
72,15,0,11,0,1,16,5,32,0,-302,0,19,4,4,3,1,55,3,
72,16,0,3,1,4,5,5,10,0,-302,0,19,4,4,3,1,55,3,
72,17,0,8,0,1,12,5,25,0,-302,0,19,4,4,3,1,55,3,
72,18,20,5,0,3,17,8,35,0,-302,0,19,4,4,3,1,55,3,
72,19,0,9,0,4,13,5,26,0,-302,0,19,4,4,3,1,55,3,
72,20,0,4,3,1,6,4,12,0,-302,0,19,4,4,3,1,55,3,
72,21,0,3,1,4,5,5,10,0,-302,0,19,4,4,3,1,55,3,
72,22,0,3,1,4,4,5,9,0,-302,0,19,4,4,3,1,55,3,
72,23,0,7,1,1,10,5,20,0,-302,0,19,4,4,3,1,55,3,
72,24,0,0,0,1,0,5,0,0,-302,0,19,4,4,3,1,55,3,
72,25,0,3,1,4,5,5,10,0,-302,0,19,4,4,3,1,55,3,
72,26,0,7,0,3,10,4,20,0,-302,0,19,4,4,3,1,55,3,
72,27,0,11,0,2,16,5,32,0,-302,0,19,4,4,3,1,55,3,
484,1,15,5,0,2,15,12,30,0,-514,1,24,6,3,5,5,55,3,
484,2,10,5,0,2,12,10,25,0,-514,1,24,6,3,5,5,55,3,
484,3,5,8,0,3,14,5,28,0,-514,1,24,6,3,5,5,55,3,
484,4,10,6,1,1,14,8,28,0,-514,1,24,6,3,5,5,55,3,
484,5,11,7,2,3,15,8,31,0,-514,1,24,6,3,5,5,55,3,
484,6,5,0,0,2,3,8,6,0,-514,1,24,6,3,5,5,55,3,
484,7,10,0,0,2,5,7,10,0,-514,1,24,6,3,5,5,55,3,
484,8,15,9,2,4,20,8,41,0,-514,1,24,6,3,5,5,55,3,
484,9,15,5,0,2,15,8,30,0,-514,1,24,6,3,5,5,55,3,
484,10,10,0,0,4,5,7,10,0,-514,1,24,6,3,5,5,55,3,
484,11,7,1,0,2,5,7,11,0,-514,1,24,6,3,5,5,55,3,
484,12,5,4,2,2,8,5,17,0,-514,1,24,6,3,5,5,55,3,
484,13,15,3,0,2,12,8,25,0,-514,1,24,6,3,5,5,55,3,
484,14,7,0,0,1,3,6,7,0,-514,1,24,6,3,5,5,55,3,
484,15,15,8,1,2,20,6,40,0,-514,1,24,6,3,5,5,55,3,
484,16,15,3,0,3,12,7,25,0,-514,1,24,6,3,5,5,55,3,
484,17,12,2,0,4,9,6,18,0,-514,1,24,6,3,5,5,55,3,
484,18,20,4,0,1,16,10,33,0,-514,1,24,6,3,5,5,55,3,
484,19,15,5,1,3,15,7,31,0,-514,1,24,6,3,5,5,55,3,
484,20,15,2,0,4,10,8,20,0,-514,1,24,6,3,5,5,55,3,
484,21,5,3,0,2,7,6,15,0,-514,1,24,6,3,5,5,55,3,
484,22,5,1,0,4,4,6,9,0,-514,1,24,6,3,5,5,55,3,
484,23,0,10,0,3,14,5,29,0,-514,1,24,6,3,5,5,55,3,
484,24,0,0,0,1,0,7,0,0,-514,1,24,6,3,5,5,55,3,
484,25,15,5,1,3,15,7,31,0,-514,1,24,6,3,5,5,55,3,
484,26,15,3,0,2,12,7,25,0,-514,1,24,6,3,5,5,55,3,
484,27,5,7,1,4,12,5,25,0,-514,1,24,6,3,5,5,55,3,
512,1,0,7,1,3,10,9,20,0,-247,0,25,7,6,4,5,29,3,5
512,2,0,8,0,2,12,3,25,0,-247,0,25,7,6,4,5,29,3,5
512,3,0,10,0,1,15,5,30,0,-247,0,25,7,6,4,5,29,3,5
512,4,0,13,0,4,20,8,40,0,-247,0,25,7,6,4,5,29,3,5
512,5,0,10,3,2,15,10,30,0,-247,0,25,7,6,4,5,29,3,5
512,6,0,7,1,3,11,9,22,0,-247,0,25,7,6,4,5,29,3,5
512,7,0,3,0,3,5,9,10,0,-247,0,25,7,6,4,5,29,3,5
512,8,0,8,0,2,12,4,24,0,-247,0,25,7,6,4,5,29,3,5
512,9,0,7,3,4,10,7,20,0,-247,0,25,7,6,4,5,29,3,5
512,10,0,9,1,3,14,7,28,0,-247,0,25,7,6,4,5,29,3,5
512,11,0,7,2,4,10,8,20,0,-247,0,25,7,6,4,5,29,3,5
512,12,0,6,1,1,8,8,17,0,-247,0,25,7,6,4,5,29,3,5
512,13,0,6,2,1,9,7,18,0,-247,0,25,7,6,4,5,29,3,5
512,14,0,2,0,1,3,8,7,0,-247,0,25,7,6,4,5,29,3,5
512,15,0,2,0,4,3,6,7,0,-247,0,25,7,6,4,5,29,3,5
512,16,0,8,0,3,12,4,25,0,-247,0,25,7,6,4,5,29,3,5
512,17,0,8,0,1,12,5,25,0,-247,0,25,7,6,4,5,29,3,5
512,18,0,11,0,1,16,7,33,0,-247,0,25,7,6,4,5,29,3,5
512,19,0,3,0,2,5,9,10,0,-247,0,25,7,6,4,5,29,3,5
512,20,0,7,2,4,10,6,20,0,-247,0,25,7,6,4,5,29,3,5
512,21,0,2,0,1,2,7,5,0,-247,0,25,7,6,4,5,29,3,5
512,22,0,8,2,2,12,7,25,0,-247,0,25,7,6,4,5,29,3,5
512,23,0,7,3,1,10,7,20,0,-247,0,25,7,6,4,5,29,3,5
512,24,0,0,0,1,0,7,0,0,-247,0,25,7,6,4,5,29,3,5
512,25,0,8,2,2,12,7,25,0,-247,0,25,7,6,4,5,29,3,5
512,26,0,8,2,2,12,7,25,0,-247,0,25,7,6,4,5,29,3,5
512,27,0,3,3,1,5,3,10,0,-247,0,25,7,6,4,5,29,3,5
527,1,0,10,0,2,15,5,30,0,-373,1,24,,3,5,2,74,3,5
527,2,5,5,3,1,10,5,20,0,-373,1,24,,3,5,2,74,3,5
527,3,0,5,0,4,7,0,15,0,-373,1,24,,3,5,2,74,3,5
527,4,18,3,0,1,14,18,28,0,-373,1,24,,3,5,2,74,3,5
527,5,10,7,0,2,15,12,30,0,-373,1,24,,3,5,2,74,3,5
527,6,1,2,0,2,3,5,6,0,-373,1,24,,3,5,2,74,3,5
527,7,15,7,0,4,18,15,37,0,-373,1,24,,3,5,2,74,3,5
527,8,18,8,0,4,20,15,41,0,-373,1,24,,3,5,2,74,3,5
527,9,20,0,0,4,10,15,20,0,-373,1,24,,3,5,2,74,3,5
527,10,0,3,0,4,5,0,10,0,-373,1,24,,3,5,2,74,3,5
527,11,0,4,0,2,5,0,11,0,-373,1,24,,3,5,2,74,3,5
527,12,7,3,0,1,8,6,17,0,-373,1,24,,3,5,2,74,3,5
527,13,4,2,0,4,5,5,11,0,-373,1,24,,3,5,2,74,3,5
527,14,3,8,0,4,13,2,26,0,-373,1,24,,3,5,2,74,3,5
527,15,5,9,0,1,16,4,32,0,-373,1,24,,3,5,2,74,3,5
527,16,7,3,0,2,8,7,16,0,-373,1,24,,3,5,2,74,3,5
527,17,2,5,1,4,9,3,18,0,-373,1,24,,3,5,2,74,3,5
527,18,1,7,0,4,10,4,21,0,-373,1,24,,3,5,2,74,3,5
527,19,0,4,0,1,6,7,12,0,-373,1,24,,3,5,2,74,3,5
527,20,0,7,2,4,10,6,20,0,-373,1,24,,3,5,2,74,3,5
527,21,0,8,3,3,12,8,25,0,-373,1,24,,3,5,2,74,3,5
527,22,0,5,0,1,7,2,15,0,-373,1,24,,3,5,2,74,3,5
527,23,0,10,0,3,14,3,29,0,-373,1,24,,3,5,2,74,3,5
527,24,0,7,2,3,11,6,22,0,-373,1,24,,3,5,2,74,3,5
527,25,0,3,1,1,4,5,9,0,-373,1,24,,3,5,2,74,3,5
527,26,0,4,1,4,6,2,13,0,-373,1,24,,3,5,2,74,3,5
527,27,0,4,3,3,6,4,12,0,-373,1,24,,3,5,2,74,3,5
556,1,20,0,0,3,10,10,20,0,-420,0,33,6,5,5,1,52,3,5
556,2,0,8,0,2,12,0,25,0,-420,0,33,6,5,5,1,52,3,5
556,3,0,8,0,2,12,0,25,0,-420,0,33,6,5,5,1,52,3,5
556,4,20,8,1,3,22,10,45,0,-420,0,33,6,5,5,1,52,3,5
556,5,20,3,0,2,15,8,30,0,-420,0,33,6,5,5,1,52,3,5
556,6,10,4,0,3,11,8,22,0,-420,0,33,6,5,5,1,52,3,5
556,7,0,12,0,4,18,5,37,0,-420,0,33,6,5,5,1,52,3,5
556,8,0,14,0,4,20,5,41,0,-420,0,33,6,5,5,1,52,3,5
